index,x,y
75,575,328
76,706,317
77,817,308
84,59,321
85,189,315
86,289,306
87,400,294
88,518,284
89,648,275
90,759,266
index,x,y
7,308,572
9,644,591
10,843,553
11,994,539
12,1118,521
19,88,625
21,454,537
22,630,531
23,788,511
24,938,497
25,1055,485
32,81,545
33,264,507
34,420,505
35,576,488
36,734,465
37,884,451
38,1001,441
42,240,481
45,81,479
47,386,451
48,513,436
49,683,420
50,825,406
51,1073,459
58,78,428
59,246,407
60,350,395
61,489,385
62,632,373
63,761,363
64,875,354
71,70,375
72,228,358
73,310,351
74,437,339
75,575,327
76,707,316
77,818,308
84,65,320
85,199,314
86,285,308
87,395,294
88,479,288
89,647,275
90,760,266
index,x,y
7,307,571
9,645,590
10,843,554
11,993,539
12,1119,521
19,89,626
21,453,536
22,631,531
23,787,512
24,938,497
25,1054,484
32,81,545
33,266,508
34,419,504
35,576,487
36,734,465
37,883,451
38,1001,441
42,228,482
45,81,479
47,386,451
48,514,436
49,683,420
50,825,407
51,1073,460
58,78,428
59,245,407
60,350,395
61,489,385
62,631,373
63,761,363
64,875,354
71,70,375
72,226,358
73,309,352
74,436,339
75,575,327
76,707,317
77,818,308
84,64,321
85,199,314
86,285,308
87,395,294
88,481,288
89,646,276
90,760,266
index,x,y
7,311,571
8,485,586
9,655,590
10,845,558
11,992,541
12,1115,520
19,90,633
21,462,537
22,633,534
23,787,513
24,936,498
25,1054,483
32,81,550
33,288,512
34,427,505
35,579,489
36,735,468
37,880,451
38,997,440
42,233,482
45,81,480
46,284,444
47,394,449
48,505,438
49,681,422
50,821,407
51,1068,457
58,79,431
59,259,407
60,357,393
61,491,386
62,632,374
63,761,362
64,875,353
71,71,375
72,236,359
73,318,349
74,439,338
75,575,327
76,707,317
77,819,308
83,0,336
84,64,321
85,204,314
86,295,306
87,400,293
88,505,286
89,647,275
90,760,265
index,x,y
7,306,570
8,457,577
9,657,588
10,844,556
11,992,540
12,1115,521
19,88,637
20,289,545
21,456,536
22,638,530
23,789,513
24,936,497
25,1055,483
32,82,554
33,272,515
34,426,504
35,577,489
36,736,467
37,882,451
38,999,439
45,84,483
46,267,455
47,391,448
48,501,437
49,684,420
50,824,406
51,1048,447
58,79,427
59,251,410
60,354,394
61,494,392
62,634,373
63,762,362
64,876,352
71,71,375
72,224,361
73,316,350
74,439,340
75,576,327
76,708,316
77,819,307
84,65,321
85,200,313
86,291,306
87,399,293
88,461,290
89,648,274
90,762,264
index,x,y
7,297,570
8,454,577
9,640,589
10,841,557
11,994,542
12,1118,522
19,87,637
20,288,544
21,452,531
22,629,528
23,784,515
24,936,498
25,1057,485
32,80,553
33,269,515
34,420,500
35,576,487
36,733,467
37,883,453
38,1002,440
45,82,485
46,262,456
47,387,447
48,467,440
49,683,420
50,824,407
51,1048,446
58,78,427
59,245,410
60,350,396
61,492,386
62,634,372
63,762,361
64,876,352
71,69,375
72,220,362
73,313,351
74,439,339
75,576,327
76,707,315
77,819,307
84,63,320
85,195,313
86,288,306
87,398,293
88,456,290
89,648,273
90,760,263
index,x,y
6,84,636
7,293,568
8,438,576
9,660,589
10,843,559
11,996,543
12,1119,523
19,84,635
21,444,535
22,631,534
23,788,516
24,938,500
25,1062,488
32,78,555
33,265,516
34,419,503
35,579,489
36,739,470
37,885,454
38,1006,441
45,81,484
46,256,459
47,386,449
48,502,439
49,682,422
50,824,408
51,1048,445
58,75,426
59,242,410
60,349,397
61,486,387
62,627,373
63,759,362
64,878,351
71,69,373
72,216,360
73,312,352
74,436,341
75,572,327
76,703,313
77,818,306
84,63,319
85,192,312
86,288,305
87,395,294
88,462,289
89,639,273
90,757,261
index,x,y
8,444,576
9,660,590
10,848,558
11,1002,545
12,1121,523
19,84,635
21,442,534
22,625,536
23,793,517
24,941,500
25,1063,488
32,80,556
33,266,517
34,414,504
35,579,489
36,739,471
37,889,454
38,1005,441
39,1189,36
45,81,482
46,252,456
47,378,450
48,512,439
49,682,422
50,826,409
51,1045,443
58,75,427
59,235,409
60,343,398
61,482,389
62,627,374
63,762,362
64,879,352
71,69,373
72,212,359
73,304,354
74,430,342
75,569,328
76,705,314
77,820,306
84,64,320
85,187,312
86,285,305
87,390,294
88,462,289
89,641,274
90,759,261
index,x,y
8,436,576
9,661,590
10,847,559
11,1001,544
12,1121,523
19,83,638
21,442,535
22,627,535
23,792,517
24,941,500
25,1062,488
32,79,556
33,265,517
34,413,505
35,579,489
36,739,471
37,889,454
38,1005,441
39,1188,39
45,81,482
46,251,456
47,377,451
48,512,439
49,682,422
50,826,409
51,1047,443
58,75,426
59,235,408
60,343,398
61,481,389
62,627,374
63,762,362
64,879,352
71,69,373
72,212,359
73,304,354
74,430,342
75,570,328
76,705,314
77,820,306
84,64,319
85,187,312
86,284,305
87,389,294
88,461,289
89,641,274
90,759,261
index,x,y
9,662,588
10,847,559
11,1002,544
12,1123,521
19,81,632
21,442,531
22,626,535
23,790,518
24,943,499
25,1063,488
32,77,553
33,258,520
34,414,504
35,578,489
36,738,471
37,891,454
38,1006,441
39,1187,45
45,80,483
46,245,456
47,377,453
48,508,440
49,681,422
50,827,409
51,1065,449
58,73,426
59,230,410
60,340,401
61,476,392
62,625,374
63,761,362
64,879,352
71,69,374
72,208,361
73,300,355
74,430,344
75,567,329
76,704,314
77,820,306
84,63,319
85,187,312
86,277,307
87,386,294
88,427,293
89,637,275
90,758,261
index,x,y
6,85,652
9,659,589
10,850,558
11,1004,544
12,1127,522
19,78,621
21,438,531
22,624,535
23,791,518
24,944,499
25,1065,487
32,74,548
33,252,521
34,409,501
35,576,489
36,738,472
37,891,453
38,1006,440
45,76,484
46,241,458
47,374,450
48,504,440
49,682,422
50,827,410
51,1052,443
58,72,428
59,227,410
60,334,400
61,478,389
62,626,374
63,763,362
64,880,352
71,66,375
72,201,362
73,299,355
74,430,343
75,567,329
76,705,315
77,820,307
84,61,319
85,184,313
86,273,307
87,385,294
88,434,292
89,638,275
90,758,262
index,x,y
6,81,647
8,455,577
9,655,586
10,849,559
11,1006,544
12,1130,522
19,77,618
21,441,530
22,624,534
23,790,517
24,946,499
25,1067,487
32,74,549
33,248,514
34,408,501
35,576,488
36,738,471
37,893,453
38,1009,440
45,73,483
46,238,457
47,374,449
48,501,438
49,682,421
50,828,409
51,1032,436
58,69,428
59,221,411
60,335,400
61,477,388
62,626,374
63,764,361
64,881,353
71,64,374
72,195,363
73,300,354
74,432,342
75,567,328
76,705,315
77,822,307
84,59,319
85,179,313
86,275,306
87,388,294
88,470,288
89,639,274
90,759,262
index,x,y
6,85,653
8,429,564
9,661,579
10,854,559
11,1010,545
12,1134,524
19,76,619
20,269,542
21,440,529
22,629,532
23,796,517
24,954,499
25,1072,488
32,74,547
33,246,510
34,409,498
35,579,487
36,745,470
37,899,453
38,1016,441
45,74,482
46,235,455
47,376,449
48,504,437
49,686,421
50,833,409
51,1024,431
58,71,427
59,217,411
60,337,399
61,484,388
62,640,386
63,768,362
64,885,352
71,65,374
72,192,363
73,298,353
74,436,342
75,571,327
76,707,314
77,822,307
84,61,318
85,178,313
86,270,307
87,387,294
88,439,292
89,641,274
90,760,262
index,x,y
6,77,650
8,437,567
9,657,582
10,852,560
11,1009,547
12,1135,526
19,76,621
20,276,540
21,444,529
22,628,530
23,795,516
24,953,499
25,1075,490
32,73,548
33,249,510
34,413,498
35,578,487
36,745,470
37,899,453
38,1017,440
45,74,483
46,238,456
47,379,449
48,511,436
49,685,421
50,833,409
51,1028,432
58,71,427
59,220,411
60,339,398
61,485,386
62,629,373
63,766,362
64,885,353
71,65,374
72,194,363
73,301,353
74,438,341
75,571,327
76,705,314
77,822,306
84,60,319
85,181,312
86,274,306
87,388,294
88,448,291
89,639,274
90,760,261
index,x,y
6,81,655
8,440,567
9,656,582
10,852,559
11,1010,546
12,1136,526
19,76,621
20,278,539
21,444,529
22,628,530
23,796,517
24,953,499
25,1075,489
32,73,548
33,248,508
34,414,498
35,579,488
36,745,470
37,899,452
38,1017,440
45,73,482
46,238,455
47,379,449
48,510,437
49,685,422
50,833,409
51,1028,431
58,71,428
59,220,411
60,340,399
61,484,387
62,630,373
63,766,362
64,885,353
71,65,374
72,194,363
73,301,354
74,438,341
75,571,327
76,705,314
77,822,306
84,60,319
85,181,312
86,275,306
87,389,293
88,449,290
89,639,273
90,760,261
index,x,y
6,66,636
8,438,576
9,670,588
10,859,561
11,1011,548
12,1138,530
19,76,625
20,288,540
21,440,534
22,631,534
23,800,518
24,956,500
25,1078,491
32,74,548
33,247,515
34,416,509
35,584,490
36,727,472
37,896,453
38,1020,441
45,74,482
46,238,458
47,381,457
48,510,440
49,687,422
50,836,409
51,1046,441
58,71,428
59,223,411
60,338,402
61,492,388
62,637,379
63,769,362
64,887,353
71,65,375
72,195,362
73,301,354
74,439,342
75,580,337
76,708,314
77,824,307
84,58,319
85,183,312
86,275,303
87,391,292
88,455,289
89,643,272
90,762,261
index,x,y
6,74,642
8,431,570
9,663,587
10,856,564
11,1011,548
12,1140,531
19,77,626
21,436,532
22,630,534
23,800,518
24,956,501
25,1081,493
32,73,550
33,245,513
34,413,504
35,580,490
36,736,471
37,900,454
38,1021,443
45,71,483
46,235,458
47,379,454
48,500,440
49,688,422
50,836,409
51,1033,434
58,68,428
59,219,413
60,339,401
61,494,391
62,640,382
63,773,362
64,888,353
71,62,374
72,192,362
73,301,354
74,439,342
75,584,339
76,713,315
77,827,306
84,53,320
85,175,313
86,276,304
87,393,293
88,488,286
89,648,272
90,764,262
index,x,y
6,71,635
8,439,576
9,669,591
10,859,566
11,1014,550
12,1140,531
19,77,628
21,439,533
22,631,537
23,801,520
24,957,502
25,1082,494
32,73,551
33,245,516
34,413,510
35,586,491
36,747,472
37,901,454
38,1022,444
45,75,482
46,238,460
47,380,459
48,529,439
49,688,422
50,836,410
51,1031,432
58,70,427
59,224,414
60,341,403
61,500,390
62,639,373
63,773,362
64,889,353
71,63,374
72,194,361
73,302,355
74,442,343
75,583,327
76,714,315
77,827,306
84,52,320
85,177,312
86,278,304
87,396,293
88,519,283
89,653,272
90,764,263
index,x,y
6,79,652
8,444,576
9,673,591
10,862,566
11,1016,550
12,1143,529
19,77,624
21,439,537
22,634,537
23,803,520
24,958,502
25,1083,493
32,73,552
33,247,520
34,415,518
35,588,492
36,739,473
37,903,454
38,1023,442
45,70,484
46,238,462
47,380,463
48,507,443
49,691,422
50,839,410
51,1009,421
58,67,429
59,224,415
60,341,404
61,501,390
62,641,374
63,776,362
64,891,352
71,60,375
72,195,362
73,306,354
74,444,344
75,586,326
76,718,315
77,830,306
84,48,321
85,177,311
86,279,303
87,396,293
88,525,283
89,658,272
90,768,262
index,x,y
6,68,636
9,670,595
10,867,566
11,1017,550
12,1147,531
19,80,630
22,638,539
23,805,521
24,961,503
25,1084,494
32,75,557
33,252,531
34,425,533
35,590,496
36,751,473
37,904,455
38,1025,442
45,75,486
46,240,465
47,383,468
48,506,443
49,693,422
50,840,408
51,1045,438
58,71,431
59,229,415
60,342,405
61,502,391
62,641,375
63,777,363
64,894,352
71,63,375
72,200,360
73,309,355
74,447,343
75,586,327
76,718,316
77,832,308
84,51,322
85,184,311
86,284,304
87,397,293
88,527,283
89,656,274
90,770,264
index,x,y
6,68,636
9,667,594
10,867,566
11,1017,550
12,1147,531
19,80,630
22,639,539
23,805,521
24,960,503
25,1084,494
32,75,556
33,251,531
34,424,533
35,591,495
36,750,474
37,903,455
38,1024,443
45,74,486
46,239,466
47,382,469
48,505,444
49,693,422
50,839,409
51,1047,439
58,71,431
59,229,415
60,342,406
61,503,391
62,641,375
63,776,363
64,894,352
71,63,375
72,200,361
73,309,355
74,447,343
75,586,327
76,718,316
77,832,308
84,50,321
85,183,311
86,282,304
87,397,293
88,527,283
89,656,274
90,770,264
index,x,y
9,680,594
10,868,568
11,1017,550
12,1147,532
19,80,635
22,644,541
23,808,524
24,960,503
25,1084,493
32,75,557
33,256,533
34,426,536
35,592,497
36,752,474
37,904,455
38,1023,442
45,77,489
46,241,466
47,382,470
48,493,446
49,694,421
50,839,408
51,1043,437
58,73,430
59,231,414
60,343,406
61,503,392
62,643,375
63,778,363
64,894,351
71,65,376
72,205,362
73,310,355
74,445,345
75,586,327
76,719,316
77,832,306
84,56,321
85,187,312
86,284,304
87,395,293
88,525,283
89,656,274
90,771,261
index,x,y
9,676,598
10,866,571
11,1018,552
12,1152,536
19,82,638
22,643,544
23,807,525
24,960,505
25,1088,494
32,78,558
33,259,533
34,426,539
35,593,500
36,750,476
37,902,456
38,1026,443
45,79,488
46,242,467
47,383,474
48,464,451
49,692,422
50,838,409
51,1020,426
58,72,430
59,231,413
60,342,408
61,503,395
62,642,377
63,777,364
64,896,352
71,64,377
72,204,362
73,312,355
74,447,345
75,586,328
76,719,316
77,833,306
84,54,323
85,184,311
86,283,304
87,396,293
88,525,283
89,657,272
90,772,260
index,x,y
9,674,597
10,863,570
11,1023,553
12,1153,535
19,82,632
22,641,545
23,804,524
24,964,506
25,1090,494
32,78,556
33,259,515
34,426,537
35,591,499
36,749,476
37,904,456
38,1028,443
45,79,488
46,247,467
47,384,470
48,481,449
49,692,423
50,843,409
51,1051,440
58,74,431
59,242,412
60,348,407
61,501,394
62,641,376
63,780,364
64,898,353
71,65,376
72,213,362
73,317,355
74,448,343
75,583,329
76,720,316
77,836,307
84,55,321
85,188,311
86,295,304
87,400,294
88,525,283
89,657,272
90,774,262
index,x,y
9,687,599
10,872,570
11,1031,555
12,1167,540
19,85,635
20,284,674
21,0,724
22,649,554
23,812,527
24,971,507
25,1098,497
32,81,557
33,271,535
34,432,538
35,594,502
36,754,478
37,909,457
38,1034,445
45,83,488
46,255,473
47,389,468
48,475,451
49,694,424
50,846,409
51,1018,425
58,77,431
59,250,412
60,354,408
61,498,395
62,644,377
63,786,364
64,901,352
71,68,377
72,224,362
73,321,355
74,450,345
75,585,329
76,725,316
77,840,307
84,57,322
85,193,313
86,300,304
87,403,294
88,527,283
89,662,272
90,780,262
index,x,y
10,878,571
11,1029,556
12,1171,540
19,86,635
20,284,674
22,657,567
23,824,533
24,971,509
25,1098,497
32,82,558
33,267,541
34,433,540
35,602,506
36,765,480
37,910,458
38,1034,445
45,81,491
46,256,471
47,392,468
48,480,451
49,705,423
50,849,409
51,1012,422
58,75,431
59,245,413
60,355,407
61,502,393
62,649,376
63,789,364
64,904,352
71,66,376
72,216,362
73,321,355
74,452,343
75,590,327
76,730,316
77,842,308
84,54,321
85,190,312
86,299,302
87,406,293
88,532,284
89,667,272
90,783,262
index,x,y
10,878,570
11,1029,556
12,1171,540
19,86,635
22,658,567
23,824,533
24,971,509
25,1098,497
32,82,558
33,267,542
34,433,540
35,603,505
36,766,480
37,910,459
38,1034,445
45,81,491
46,256,471
47,392,468
48,482,450
49,705,423
50,849,409
51,1016,425
58,75,431
59,246,414
60,355,407
61,503,393
62,649,376
63,789,364
64,904,352
71,66,376
72,216,363
73,321,355
74,452,343
75,590,327
76,730,316
77,842,308
84,54,321
85,190,312
86,299,302
87,406,293
88,532,284
89,667,272
90,783,262
index,x,y
10,881,569
11,1032,556
12,1173,540
19,86,635
20,279,679
22,660,565
23,827,533
24,975,509
25,1101,498
32,83,559
33,264,541
34,435,542
35,606,509
36,767,480
37,914,459
38,1038,446
45,84,493
46,252,470
47,392,471
48,449,455
49,708,423
50,850,409
51,1011,422
58,76,431
59,242,411
60,354,406
61,505,393
62,653,375
63,792,364
64,905,353
71,66,375
72,215,361
73,320,354
74,455,343
75,594,327
76,732,315
77,845,308
84,56,320
85,190,311
86,297,301
87,408,293
88,536,283
89,669,271
90,785,263
index,x,y
6,98,682
9,700,600
10,882,575
11,1031,555
12,1172,537
19,87,638
20,275,683
22,662,566
23,826,533
24,972,509
25,1101,496
32,87,560
33,267,539
34,437,542
35,608,508
36,768,480
37,911,459
38,1035,445
45,86,492
46,254,469
47,390,471
48,452,454
49,709,424
50,850,409
51,1012,422
58,80,431
59,241,412
60,352,407
61,502,393
62,655,375
63,793,363
64,906,354
71,69,376
72,213,361
73,319,354
74,456,342
75,595,326
76,733,316
77,847,308
84,59,320
85,189,312
86,296,302
87,408,293
88,538,284
89,671,271
90,788,262
index,x,y
6,98,682
9,697,606
10,883,575
11,1034,555
12,1174,535
19,87,638
20,276,682
22,658,561
23,824,531
24,974,507
25,1101,496
32,88,560
33,265,540
34,437,542
35,606,507
36,766,478
37,915,458
38,1036,445
45,89,494
46,256,470
47,393,471
48,441,455
49,711,423
50,853,409
51,1008,420
58,85,433
59,242,412
60,354,408
61,472,397
62,658,375
63,794,363
64,907,354
71,71,376
72,213,361
73,319,355
74,458,343
75,599,326
76,736,316
77,849,309
84,59,320
85,189,312
86,294,303
87,411,294
88,541,284
89,675,272
90,792,264
index,x,y
6,98,682
10,887,571
11,1034,555
12,1171,534
19,88,636
20,278,683
22,660,562
23,831,532
24,977,508
25,1102,497
32,89,561
33,265,544
34,440,543
35,608,509
36,770,480
37,919,459
38,1039,447
45,89,492
46,261,469
47,393,470
48,447,455
49,713,424
50,855,410
51,1019,424
58,84,432
59,245,411
60,356,407
61,467,397
62,659,375
63,796,364
64,909,355
71,72,376
72,220,360
73,322,355
74,459,342
75,602,326
76,737,316
77,852,309
84,61,320
85,193,313
86,299,303
87,414,294
88,542,284
89,677,272
90,794,264
index,x,y
6,99,680
10,883,573
11,1036,556
12,1182,538
19,90,637
20,276,685
22,658,560
23,830,532
24,980,510
25,1109,498
32,89,560
33,267,539
34,437,543
35,608,509
36,770,479
37,924,460
38,1045,449
45,90,492
46,258,469
47,390,470
48,440,456
49,713,424
50,859,411
51,1016,419
58,85,432
59,241,413
60,353,408
61,445,400
62,657,375
63,798,365
64,912,354
71,73,376
72,215,361
73,318,355
74,457,343
75,598,326
76,738,316
77,854,310
83,0,336
84,64,320
